Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,353.94000244140625,354.739990234375,342.29998779296875,343.6000061035156,331.49163818359375,850100
2021-01-05,342.20001220703125,349.0400085449219,338.4200134277344,348.8900146484375,336.5953063964844,507500
2021-01-06,350.0,356.6000061035156,349.239990234375,350.989990234375,338.6212463378906,414700
2021-01-07,351.8599853515625,357.260009765625,349.0400085449219,355.05999755859375,342.5478210449219,701100
2021-01-08,353.9200134277344,358.45001220703125,348.9100036621094,350.1499938964844,337.8108825683594,398400
2021-01-11,348.6499938964844,351.3299865722656,338.5799865722656,339.5,327.5361633300781,492800
2021-01-12,338.2799987792969,341.3800048828125,335.17999267578125,339.4700012207031,327.5072326660156,389200
2021-01-13,339.1400146484375,339.67999267578125,334.2300109863281,335.80999755859375,323.97625732421875,494500
2021-01-14,336.5,336.5,326.510009765625,327.1400146484375,315.6116943359375,688300
2021-01-15,323.7699890136719,328.8900146484375,321.6099853515625,326.07000732421875,314.5794372558594,626900
2021-01-19,325.67999267578125,326.6000061035156,319.69000244140625,322.0400085449219,310.69146728515625,570300
2021-01-20,319.45001220703125,333.3699951171875,319.45001220703125,332.19000244140625,320.4837646484375,599300
2021-01-21,331.19000244140625,336.6099853515625,328.989990234375,331.4200134277344,319.7408752441406,436700
2021-01-22,330.8699951171875,330.8699951171875,324.0799865722656,324.4800109863281,313.0455017089844,322500
2021-01-25,322.3399963378906,331.3500061035156,321.0199890136719,328.1300048828125,316.56683349609375,571500
2021-01-26,330.2300109863281,330.4800109863281,322.6300048828125,323.1600036621094,311.77203369140625,358700
2021-01-27,320.0,322.5,314.6199951171875,318.20001220703125,306.98675537109375,659000
2021-01-28,319.67999267578125,328.8299865722656,319.67999267578125,324.4200134277344,312.9876708984375,392300
2021-01-29,319.79998779296875,323.3599853515625,317.4599914550781,318.1199951171875,306.90960693359375,807800
2021-02-01,320.6199951171875,326.2699890136719,320.0,325.489990234375,314.01983642578125,507000
2021-02-02,328.57000732421875,334.0299987792969,326.19000244140625,331.2200012207031,319.54791259765625,560200
2021-02-03,331.0,332.82000732421875,328.3399963378906,331.6099853515625,319.9241943359375,418600
2021-02-04,332.1600036621094,340.17999267578125,331.70001220703125,338.260009765625,326.33984375,411200
2021-02-05,340.239990234375,345.6600036621094,335.9700012207031,344.9800109863281,332.8230895996094,419400
2021-02-08,345.54998779296875,349.30999755859375,343.6600036621094,349.1499938964844,336.8460998535156,339100
2021-02-09,347.82000732421875,351.4100036621094,347.1300048828125,349.3399963378906,337.0294189453125,347600
2021-02-10,351.9599914550781,353.7699890136719,346.70001220703125,349.0,336.7014465332031,429100
2021-02-11,349.75,350.2699890136719,339.29998779296875,341.05999755859375,329.7498474121094,406700
2021-02-12,339.75,343.05999755859375,339.75,342.44000244140625,331.083984375,200000
2021-02-16,345.92999267578125,349.9700012207031,343.44000244140625,345.1000061035156,333.6558532714844,361400
2021-02-17,343.5899963378906,345.67999267578125,338.42999267578125,339.1099853515625,327.8644714355469,365400
2021-02-18,338.25,341.4200134277344,333.6600036621094,340.45001220703125,329.1600036621094,350200
2021-02-19,341.6600036621094,344.5899963378906,339.6099853515625,343.489990234375,332.09918212890625,412300
2021-02-22,343.0,343.6300048828125,338.44000244140625,340.5,329.2083740234375,341300
2021-02-23,340.5299987792969,342.2200012207031,330.8500061035156,336.7099914550781,325.5440673828125,454700
2021-02-24,336.0899963378906,339.3299865722656,331.2699890136719,338.30999755859375,327.0909729003906,544000
2021-02-25,336.95001220703125,339.32000732421875,326.04998779296875,328.04998779296875,317.1712646484375,424400
2021-02-26,329.7099914550781,332.3999938964844,323.760009765625,324.3399963378906,313.584228515625,562200
2021-03-01,329.30999755859375,347.8800048828125,325.010009765625,344.8800048828125,333.4431457519531,535400
2021-03-02,343.30999755859375,346.92999267578125,342.0400085449219,342.3999938964844,331.04541015625,401300
2021-03-03,342.1199951171875,345.6099853515625,336.0400085449219,336.30999755859375,325.1573181152344,657500
2021-03-04,337.1499938964844,337.8900146484375,321.3900146484375,326.7300109863281,315.8949890136719,634500
2021-03-05,330.3900146484375,341.44000244140625,323.5299987792969,339.3500061035156,328.0965881347656,569900
2021-03-08,341.3299865722656,344.44000244140625,337.989990234375,340.6000061035156,329.30511474609375,425900
2021-03-09,344.5899963378906,349.7099914550781,340.4599914550781,345.8399963378906,334.3712463378906,533400
2021-03-10,347.57000732421875,356.94000244140625,345.9700012207031,353.0400085449219,341.3325500488281,454900
2021-03-11,355.510009765625,363.42999267578125,351.989990234375,360.0400085449219,348.1004333496094,569300
2021-03-12,359.989990234375,362.760009765625,357.4800109863281,358.2900085449219,346.4084777832031,414700
2021-03-15,358.0,359.8900146484375,350.3299865722656,351.6000061035156,339.9403381347656,526600
2021-03-16,350.6499938964844,351.2699890136719,344.07000732421875,347.95001220703125,336.411376953125,426500
2021-03-17,348.2099914550781,349.4800109863281,336.489990234375,343.2200012207031,331.83819580078125,579500
2021-03-18,342.239990234375,344.6700134277344,334.45001220703125,337.2300109863281,326.0468444824219,502000
2021-03-19,336.44000244140625,337.9800109863281,332.94000244140625,333.04998779296875,322.00543212890625,743400
2021-03-22,334.32000732421875,337.8399963378906,331.5400085449219,336.3299865722656,325.1766662597656,371800
2021-03-23,336.5299987792969,339.1499938964844,331.3500061035156,333.010009765625,321.9667053222656,325300
2021-03-24,330.8299865722656,340.6300048828125,330.8299865722656,335.95001220703125,324.8092956542969,415500
2021-03-25,335.44000244140625,338.760009765625,328.57000732421875,337.05999755859375,325.8824462890625,311600
2021-03-26,335.8999938964844,347.1099853515625,335.44000244140625,346.6099853515625,335.11578369140625,360500
2021-03-29,344.25,346.0299987792969,340.32000732421875,341.20001220703125,329.88519287109375,349200
2021-03-30,339.80999755859375,341.0400085449219,334.6199951171875,337.30999755859375,326.1241760253906,258400
2021-03-31,338.70001220703125,344.510009765625,337.8999938964844,341.30999755859375,329.9915466308594,446800
2021-04-01,344.4100036621094,351.04998779296875,342.7799987792969,348.30999755859375,336.7594299316406,402100
2021-04-05,350.0,355.510009765625,349.7900085449219,354.0400085449219,342.2994079589844,364200
2021-04-06,351.5899963378906,354.3299865722656,347.989990234375,348.8699951171875,337.3008117675781,339200
2021-04-07,346.80999755859375,350.69000244140625,345.32000732421875,350.29998779296875,338.6833801269531,283200
2021-04-08,350.8900146484375,352.7699890136719,344.9100036621094,345.7200012207031,334.2553405761719,437700
2021-04-09,346.3999938964844,353.3399963378906,345.489990234375,352.4800109863281,340.7911376953125,417700
2021-04-12,353.0799865722656,357.1300048828125,350.80999755859375,355.1700134277344,343.39190673828125,274600
2021-04-13,353.3999938964844,355.9100036621094,351.17999267578125,355.4800109863281,343.691650390625,248300
2021-04-14,355.5400085449219,356.69000244140625,348.69000244140625,350.0799865722656,338.470703125,326400
2021-04-15,353.45001220703125,354.1499938964844,350.2300109863281,351.8599853515625,340.191650390625,280200
2021-04-16,353.17999267578125,354.5,349.3900146484375,350.5199890136719,338.89617919921875,388600
2021-04-19,348.8999938964844,349.1099853515625,341.8399963378906,343.739990234375,332.3409423828125,352900
2021-04-20,344.9100036621094,346.0,339.2099914550781,341.70001220703125,330.3685607910156,312900
2021-04-21,344.5799865722656,348.70001220703125,342.94000244140625,347.6499938964844,336.1213073730469,470000
2021-04-22,346.0299987792969,353.0,344.5199890136719,348.55999755859375,337.0010681152344,270200
2021-04-23,350.30999755859375,355.6499938964844,349.94000244140625,353.7200012207031,341.9900207519531,251500
2021-04-26,354.0899963378906,355.6400146484375,348.8599853515625,349.3599853515625,337.7745666503906,255100
2021-04-27,348.760009765625,352.239990234375,346.95001220703125,350.1499938964844,338.53839111328125,373000
2021-04-28,350.8900146484375,351.5299987792969,344.2300109863281,345.20001220703125,333.7525634765625,220000
2021-04-29,346.3599853515625,352.75,346.2200012207031,351.05999755859375,339.4181823730469,222100
2021-04-30,348.510009765625,348.94000244140625,342.1099853515625,345.1400146484375,333.69451904296875,399900
2021-05-03,348.6499938964844,352.54998779296875,347.3900146484375,350.6199951171875,338.99273681640625,381000
2021-05-04,349.6000061035156,352.1099853515625,348.8599853515625,350.7799987792969,339.1474914550781,388800
2021-05-05,352.989990234375,354.8500061035156,347.0199890136719,348.5899963378906,337.03009033203125,419500
2021-05-06,351.04998779296875,351.04998779296875,347.1400146484375,350.25,338.6350402832031,266400
2021-05-07,350.260009765625,362.9100036621094,350.260009765625,360.6700134277344,348.7095031738281,567100
2021-05-10,360.05999755859375,364.4100036621094,358.57000732421875,360.739990234375,348.7772216796875,577100
2021-05-11,356.6400146484375,357.5899963378906,351.7099914550781,354.67999267578125,342.9180908203125,384500
2021-05-12,349.4800109863281,351.3699951171875,343.010009765625,343.760009765625,332.36029052734375,464500
2021-05-13,344.3299865722656,354.6099853515625,344.3299865722656,353.2099914550781,342.24365234375,364200
2021-05-14,355.25,360.0899963378906,353.4200134277344,358.0799865722656,346.9624328613281,318300
2021-05-17,353.8999938964844,358.0,348.9100036621094,352.0400085449219,341.1099548339844,287900
2021-05-18,350.55999755859375,353.2699890136719,347.32000732421875,348.0,337.19537353515625,587300
2021-05-19,343.5,346.6199951171875,338.0,342.489990234375,331.8563537597656,476400
2021-05-20,342.7200012207031,350.8399963378906,340.1700134277344,349.4599914550781,338.6100158691406,396800
2021-05-21,351.6499938964844,354.05999755859375,347.6000061035156,348.42999267578125,337.6119689941406,316200
2021-05-24,351.6499938964844,356.44000244140625,350.2099914550781,354.5400085449219,343.5323181152344,380400
2021-05-25,354.6000061035156,358.010009765625,354.5199890136719,355.5,344.4624938964844,330400
2021-05-26,355.7900085449219,356.9700012207031,352.3299865722656,354.20001220703125,343.2029113769531,311900
2021-05-27,355.6700134277344,357.7900085449219,352.4800109863281,354.1499938964844,343.1544494628906,661300
2021-05-28,355.6099853515625,356.8299865722656,353.25,353.5400085449219,342.56329345703125,345700
2021-06-01,356.29998779296875,359.489990234375,351.9599914550781,352.9800109863281,342.020751953125,364800
2021-06-02,352.6099853515625,354.6700134277344,351.8699951171875,352.2799987792969,341.3424987792969,331500
2021-06-03,349.04998779296875,351.989990234375,346.8900146484375,350.8800048828125,339.9859619140625,334000
2021-06-04,352.7300109863281,354.05999755859375,349.80999755859375,352.20001220703125,341.2649841308594,360800
2021-06-07,352.0,353.1700134277344,345.3399963378906,346.79998779296875,336.0326232910156,387400
2021-06-08,347.95001220703125,348.75,345.6099853515625,347.42999267578125,336.64306640625,329800
2021-06-09,348.42999267578125,348.8399963378906,346.70001220703125,347.8800048828125,337.0791320800781,244100
2021-06-10,348.29998779296875,351.54998779296875,346.8500061035156,351.1099853515625,340.2087097167969,350700
2021-06-11,351.69000244140625,353.2799987792969,351.32000732421875,352.8399963378906,341.8851318359375,236200
2021-06-14,351.7200012207031,353.260009765625,350.17999267578125,353.260009765625,342.2920837402344,274000
2021-06-15,354.45001220703125,358.8399963378906,354.0299987792969,357.79998779296875,346.6911315917969,343400
2021-06-16,359.0,360.0,354.55999755859375,356.8399963378906,345.76092529296875,356400
2021-06-17,355.6199951171875,364.3999938964844,355.6199951171875,361.69000244140625,350.46038818359375,443700
2021-06-18,357.6400146484375,362.1400146484375,352.260009765625,354.8599853515625,343.8423767089844,777500
2021-06-21,357.3500061035156,363.3599853515625,355.6099853515625,362.7900085449219,351.5261535644531,342600
2021-06-22,365.0299987792969,374.95001220703125,363.010009765625,374.5,362.87261962890625,623700
2021-06-23,372.79998779296875,378.5,370.92999267578125,375.7799987792969,364.1128234863281,649600
2021-06-24,375.3900146484375,377.9800109863281,373.5299987792969,377.79998779296875,366.0700988769531,418800
2021-06-25,377.75,379.5400085449219,375.2099914550781,378.260009765625,366.5158996582031,503500
2021-06-28,379.20001220703125,381.7099914550781,377.5,379.5899963378906,367.8045654296875,385000
2021-06-29,378.8399963378906,383.7699890136719,378.8399963378906,382.5199890136719,370.64361572265625,305000
2021-06-30,383.1700134277344,383.7200012207031,381.4599914550781,382.0,370.13970947265625,365600
2021-07-01,382.69000244140625,383.8800048828125,380.1400146484375,380.9200134277344,369.0932312011719,362400
2021-07-02,381.8699951171875,384.6600036621094,380.92999267578125,383.5,371.5932312011719,537700
2021-07-06,383.989990234375,384.6499938964844,377.8999938964844,382.7799987792969,370.8955383300781,456000
2021-07-07,383.3800048828125,390.1700134277344,382.7300109863281,389.6099853515625,377.5134582519531,301100
2021-07-08,385.19000244140625,390.25,384.67999267578125,386.79998779296875,374.79071044921875,379500
2021-07-09,389.6600036621094,389.6600036621094,383.7900085449219,388.32000732421875,376.2635498046875,252600
2021-07-12,387.30999755859375,392.25,387.2699890136719,392.07000732421875,379.8970947265625,246600
2021-07-13,392.07000732421875,392.07000732421875,380.3399963378906,380.9800109863281,369.1513977050781,1164300
2021-07-14,381.5899963378906,382.57000732421875,376.8500061035156,378.95001220703125,367.1844177246094,1049800
2021-07-15,375.0,378.32000732421875,365.0400085449219,369.1499938964844,357.6886901855469,1151600
2021-07-16,373.1300048828125,387.8699951171875,373.1300048828125,386.2200012207031,374.2286682128906,770700
2021-07-19,383.0,387.2099914550781,375.32000732421875,378.5799865722656,366.82586669921875,800700
2021-07-20,379.0400085449219,391.1000061035156,378.4599914550781,389.20001220703125,377.1162414550781,517400
2021-07-21,389.7099914550781,392.44000244140625,388.1000061035156,392.1600036621094,379.98431396484375,320800
2021-07-22,392.55999755859375,392.55999755859375,389.2300109863281,391.07000732421875,378.9281311035156,268100
2021-07-23,392.0,395.8500061035156,390.3299865722656,395.3399963378906,383.06561279296875,345300
2021-07-26,393.67999267578125,395.7799987792969,386.5299987792969,388.79998779296875,376.7286071777344,429200
2021-07-27,383.95001220703125,392.4700012207031,382.9100036621094,388.8599853515625,376.7867431640625,337000
