Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,214.49000549316406,214.72000122070312,208.22000122070312,210.22000122070312,194.1896514892578,4055400
2021-01-05,210.17999267578125,211.9499969482422,209.6199951171875,211.47999572753906,195.3535919189453,2576100
2021-01-06,211.3000030517578,211.7100067138672,209.02999877929688,211.0,194.91015625,3083400
2021-01-07,213.22000122070312,213.22000122070312,210.55999755859375,211.97999572753906,195.81541442871094,3142000
2021-01-08,212.89999389648438,216.1199951171875,212.22999572753906,215.8699951171875,199.40879821777344,2639100
2021-01-11,215.08999633789062,216.1199951171875,213.1199951171875,214.22999572753906,197.89389038085938,2545400
2021-01-12,213.69000244140625,214.3300018310547,210.94000244140625,211.60000610351562,195.46441650390625,2952000
2021-01-13,210.91000366210938,213.1300048828125,210.89999389648438,212.08999633789062,195.9170684814453,2069800
2021-01-14,212.10000610351562,212.6699981689453,208.0,208.5,192.60079956054688,3666700
2021-01-15,207.97000122070312,210.6999969482422,207.4199981689453,209.91000366210938,193.9033203125,3593700
2021-01-19,210.67999267578125,211.0,207.8800048828125,209.08999633789062,193.1457977294922,3331600
2021-01-20,210.14999389648438,214.41000366210938,209.6300048828125,213.6300048828125,197.3396453857422,4077700
2021-01-21,214.05999755859375,215.9600067138672,213.32000732421875,213.52999877929688,197.2472381591797,2674900
2021-01-22,212.50999450683594,214.13999938964844,211.1699981689453,213.3800048828125,197.10870361328125,2196400
2021-01-25,212.22000122070312,214.0500030517578,210.55999755859375,213.33999633789062,197.07174682617188,2615300
2021-01-26,212.50999450683594,215.50999450683594,212.1699981689453,215.3800048828125,198.95620727539062,2907800
2021-01-27,212.38999938964844,213.14999389648438,207.0,207.0,191.2152099609375,5464000
2021-01-28,208.6300048828125,210.36000061035156,205.1300048828125,206.82000732421875,191.0489501953125,5401600
2021-01-29,205.11000061035156,209.39999389648438,203.11000061035156,207.83999633789062,191.99114990234375,5203300
2021-02-01,208.47999572753906,209.69000244140625,206.60000610351562,207.92999267578125,192.07427978515625,2812500
2021-02-02,208.08999633789062,212.6300048828125,207.64999389648438,209.75999450683594,193.76470947265625,2786000
2021-02-03,208.35000610351562,209.99000549316406,207.92999267578125,208.7100067138672,192.7947998046875,3020700
2021-02-04,210.0,212.11000061035156,208.6699981689453,211.02999877929688,194.93792724609375,2777500
2021-02-05,212.58999633789062,214.17999267578125,212.00999450683594,212.5800018310547,196.36968994140625,2600200
2021-02-08,212.52999877929688,212.99000549316406,209.9600067138672,211.5800018310547,195.44598388671875,2696200
2021-02-09,212.07000732421875,216.17999267578125,211.77000427246094,215.97999572753906,199.5104217529297,3047300
2021-02-10,216.8800048828125,217.30999755859375,213.80999755859375,214.39999389648438,198.0509033203125,3161600
2021-02-11,214.5399932861328,214.8000030517578,212.39999389648438,214.27000427246094,197.9308319091797,2583600
2021-02-12,214.0,214.6999969482422,212.99000549316406,213.89999389648438,197.58900451660156,2781200
2021-02-16,214.3699951171875,216.94000244140625,213.8300018310547,215.02999877929688,198.6328887939453,2892900
2021-02-17,213.9600067138672,214.88999938964844,212.6300048828125,213.4499969482422,197.1733856201172,3280000
2021-02-18,213.2899932861328,215.86000061035156,212.64999389648438,215.42999267578125,199.00234985351562,2191000
2021-02-19,215.2899932861328,215.72999572753906,211.97000122070312,212.24000549316406,196.0556182861328,3181600
2021-02-22,211.5,213.0,209.69000244140625,212.05999755859375,195.88934326171875,2910800
2021-02-23,214.5,215.6999969482422,210.42999267578125,211.32000732421875,195.2057647705078,3243000
2021-02-24,210.83999633789062,214.10000610351562,210.4199981689453,213.27000427246094,197.00709533691406,2887100
2021-02-25,212.6999969482422,212.9199981689453,209.74000549316406,210.9499969482422,194.86398315429688,3131400
2021-02-26,210.75,211.63999938964844,206.13999938964844,206.13999938964844,191.59239196777344,5334000
2021-03-01,207.35000610351562,210.3800048828125,207.35000610351562,208.25,193.55349731445312,2827500
2021-03-02,208.0,209.89999389648438,206.19000244140625,208.6699981689453,193.94384765625,3016600
2021-03-03,207.52000427246094,208.99000549316406,205.61000061035156,205.82000732421875,191.29501342773438,3488600
2021-03-04,206.16000366210938,207.49000549316406,202.72999572753906,204.83999633789062,190.38414001464844,3926200
2021-03-05,205.75,208.22999572753906,202.9600067138672,207.3699951171875,192.735595703125,3608100
2021-03-08,207.6999969482422,210.58999633789062,207.13999938964844,209.11000061035156,194.35281372070312,3157100
2021-03-09,210.6300048828125,211.1999969482422,208.27999877929688,208.5500030517578,193.83233642578125,3646700
2021-03-10,208.72000122070312,213.6300048828125,208.24000549316406,213.30999755859375,198.25640869140625,3447200
2021-03-11,214.6999969482422,215.22999572753906,211.49000549316406,211.57000732421875,196.63919067382812,3618000
2021-03-12,212.0399932861328,214.24000549316406,211.4199981689453,212.33999633789062,197.35484313964844,2818200
2021-03-15,213.64999389648438,220.5500030517578,213.5,220.4600067138672,204.90185546875,5479700
2021-03-16,219.5800018310547,221.3000030517578,217.16000366210938,219.86000061035156,204.34417724609375,3583400
2021-03-17,224.55999755859375,224.89999389648438,220.00999450683594,224.11000061035156,208.2942657470703,5240600
2021-03-18,223.67999267578125,225.35000610351562,221.41000366210938,222.89999389648438,207.16961669921875,3254600
2021-03-19,222.75999450683594,225.17999267578125,221.0,222.44000244140625,206.7420654296875,7719400
2021-03-22,223.38999938964844,226.91000366210938,222.64999389648438,225.07000732421875,209.1865234375,4220700
2021-03-23,223.9600067138672,226.39999389648438,223.75,224.3699951171875,208.535888671875,2794000
2021-03-24,225.32000732421875,227.02000427246094,224.0399932861328,224.0500030517578,208.2384490966797,2442500
2021-03-25,225.14999389648438,225.32000732421875,222.44000244140625,224.1999969482422,208.37791442871094,3249600
2021-03-26,224.1999969482422,225.27999877929688,222.4199981689453,225.2100067138672,209.3166046142578,3263100
2021-03-29,224.8300018310547,227.8800048828125,224.3000030517578,227.35000610351562,211.30560302734375,3621300
2021-03-30,226.1300048828125,227.02000427246094,224.22000122070312,224.97999572753906,209.1028289794922,2419000
2021-03-31,224.00999450683594,226.49000549316406,224.0,224.13999938964844,208.32212829589844,3564100
2021-04-01,224.6699981689453,226.22000122070312,223.27999877929688,225.2100067138672,209.3166046142578,2441200
2021-04-05,226.60000610351562,229.5,226.19000244140625,228.85000610351562,212.69972229003906,2866300
2021-04-06,229.7100067138672,232.27000427246094,228.72000122070312,231.91000366210938,215.54376220703125,3230900
2021-04-07,231.67999267578125,232.80999755859375,231.24000549316406,232.61000061035156,216.1943817138672,2551300
2021-04-08,232.61000061035156,232.8000030517578,229.1999969482422,230.25,214.0009307861328,2772200
2021-04-09,230.19000244140625,231.61000061035156,228.8699951171875,231.47999572753906,215.1441192626953,2728900
2021-04-12,231.47999572753906,232.3800048828125,230.49000549316406,230.9600067138672,214.6608428955078,2292700
2021-04-13,230.44000244140625,231.66000366210938,229.69000244140625,231.32000732421875,214.9954071044922,2570900
2021-04-14,231.22000122070312,231.2899932861328,229.58999633789062,230.30999755859375,214.0566864013672,2129200
2021-04-15,229.80999755859375,231.36000061035156,229.1999969482422,231.27999877929688,214.958251953125,2063000
2021-04-16,233.64999389648438,234.25999450683594,232.30999755859375,233.0800018310547,216.63121032714844,2694300
2021-04-19,233.1199951171875,233.3000030517578,230.8300018310547,231.80999755859375,215.45083618164062,2254800
2021-04-20,231.24000549316406,233.2100067138672,231.0800018310547,233.00999450683594,216.566162109375,1885700
2021-04-21,233.3000030517578,233.86000061035156,231.85000610351562,232.25999450683594,215.86907958984375,2065500
2021-04-22,232.8300018310547,234.0399932861328,231.94000244140625,232.9600067138672,216.5196533203125,1839500
2021-04-23,233.7899932861328,235.24000549316406,233.10000610351562,234.5800018310547,218.02537536621094,2137500
2021-04-26,234.77999877929688,235.35000610351562,231.91000366210938,232.30999755859375,215.91554260253906,2490100
2021-04-27,232.57000732421875,235.6300048828125,232.41000366210938,234.97999572753906,218.39712524414062,2623800
2021-04-28,235.1999969482422,235.4499969482422,232.25999450683594,232.41000366210938,216.0084991455078,2777000
2021-04-29,233.99000549316406,235.8000030517578,232.6199951171875,235.2100067138672,218.61090087890625,3146700
2021-04-30,234.0,236.2899932861328,233.8699951171875,236.0800018310547,219.41949462890625,2640400
2021-05-03,237.99000549316406,238.17999267578125,235.3800048828125,235.55999755859375,218.93617248535156,2458000
2021-05-04,234.6300048828125,236.1300048828125,233.24000549316406,233.86000061035156,217.35617065429688,2529700
2021-05-05,234.1199951171875,235.35000610351562,231.55999755859375,235.0399932861328,218.452880859375,2070000
2021-05-06,235.5399932861328,235.64999389648438,233.1699981689453,234.86000061035156,218.2855682373047,1832600
2021-05-07,235.0,235.72000122070312,233.99000549316406,234.83999633789062,218.2670135498047,1406800
2021-05-10,235.10000610351562,237.9199981689453,235.10000610351562,237.11000061035156,220.37680053710938,2031500
2021-05-11,237.74000549316406,237.8000030517578,232.1999969482422,233.86000061035156,217.35617065429688,3028500
2021-05-12,232.11000061035156,233.57000732421875,227.57000732421875,227.94000244140625,211.85389709472656,3198200
2021-05-13,228.0,231.0800018310547,227.8800048828125,229.77000427246094,213.55479431152344,2819200
2021-05-14,230.7100067138672,232.63999938964844,230.47000122070312,231.72000122070312,215.3671875,1943100
2021-05-17,230.80999755859375,232.3000030517578,230.25,231.67999267578125,215.32998657226562,1630900
2021-05-18,231.88999938964844,233.25,231.64999389648438,231.92999267578125,215.56236267089844,2913000
2021-05-19,230.22999572753906,230.6199951171875,228.17999267578125,230.14999389648438,213.9080047607422,2967000
2021-05-20,230.72000122070312,234.02000427246094,230.55999755859375,232.17999267578125,215.79470825195312,1890200
2021-05-21,232.4199981689453,233.39999389648438,230.30999755859375,231.24000549316406,214.9210968017578,2601100
2021-05-24,231.52000427246094,232.64999389648438,231.02000427246094,231.91000366210938,215.54376220703125,1823300
2021-05-25,232.1699981689453,232.77000427246094,230.7100067138672,232.13999938964844,215.75753784179688,2681900
2021-05-26,233.7899932861328,233.7899932861328,232.16000366210938,232.35000610351562,215.95274353027344,1564200
2021-05-27,233.00999450683594,235.0800018310547,232.39999389648438,234.86000061035156,218.2855682373047,5242900
2021-05-28,234.1300048828125,234.41000366210938,232.4499969482422,233.88999938964844,218.5846405029297,2853600
2021-06-01,235.97999572753906,235.99000549316406,232.74000549316406,233.24000549316406,217.97718811035156,2574300
2021-06-02,233.97000122070312,234.3300018310547,232.80999755859375,233.77999877929688,218.4818572998047,3172000
2021-06-03,232.57000732421875,232.75999450683594,230.14999389648438,232.4499969482422,217.2388916015625,3249400
2021-06-04,233.44000244140625,233.8000030517578,232.07000732421875,233.3800048828125,218.1080322265625,1615200
2021-06-07,234.0,234.07000732421875,231.16000366210938,231.69000244140625,216.5286102294922,1877000
2021-06-08,231.5,233.97999572753906,231.33999633789062,232.63999938964844,217.41641235351562,2106200
2021-06-09,232.97999572753906,234.32000732421875,231.4499969482422,231.47000122070312,216.32302856445312,1982200
2021-06-10,232.0500030517578,234.89999389648438,231.92999267578125,234.58999633789062,219.2388458251953,2534000
2021-06-11,235.0,237.5,234.7100067138672,236.92999267578125,221.4257049560547,2654300
2021-06-14,237.17999267578125,237.77000427246094,234.80999755859375,236.97999572753906,221.47242736816406,1836800
2021-06-15,237.52999877929688,237.80999755859375,235.66000366210938,236.35000610351562,220.88368225097656,1948300
